company_id,edge_type,val_id,node_type
4295857859.0,Number of Employees,285.0,Quant_Metric
4298160473.0,Number of Employees,65000.0,Quant_Metric
4295876063.0,Number of Employees,2349.0,Quant_Metric
4295878764.0,Number of Employees,256.0,Quant_Metric
5035936617.0,Number of Employees,70.0,Quant_Metric
4295888630.0,Number of Employees,105000.0,Quant_Metric
4295877395.0,Number of Employees,31432.0,Quant_Metric
4295900281.0,Number of Employees,3796.0,Quant_Metric
4295877842.0,Number of Employees,4360.0,Quant_Metric
4295890615.0,Number of Employees,20108.0,Quant_Metric
4295903265.0,Number of Employees,68000.0,Quant_Metric
4295867170.0,Number of Employees,31415.0,Quant_Metric
5040056908.0,Number of Employees,484.0,Quant_Metric
5037632411.0,Number of Employees,60.0,Quant_Metric
4297551064.0,Number of Employees,2252.0,Quant_Metric
4295908668.0,Number of Employees,446.0,Quant_Metric
4295892757.0,Number of Employees,14641.0,Quant_Metric
5000527032.0,Number of Employees,1527.0,Quant_Metric
4296356470.0,Number of Employees,737.0,Quant_Metric
4296356470.0,Number of Employees,737.0,Quant_Metric
5000025630.0,Number of Employees,428.0,Quant_Metric
4297253775.0,Number of Employees,7000.0,Quant_Metric
4296063122.0,Number of Employees,145.0,Quant_Metric
5000043149.0,Number of Employees,25.0,Quant_Metric
4295905494.0,Number of Employees,97000.0,Quant_Metric
4296365013.0,Number of Employees,125.0,Quant_Metric
4295890113.0,Number of Employees,2196.0,Quant_Metric
4297548644.0,Number of Employees,360.0,Quant_Metric
4296637403.0,Number of Employees,2603.0,Quant_Metric
4298095588.0,Number of Employees,17310.0,Quant_Metric
4295872888.0,Number of Employees,4000.0,Quant_Metric
4295877807.0,Number of Employees,36417.0,Quant_Metric
4295886629.0,Number of Employees,32811.0,Quant_Metric
4295880435.0,Number of Employees,500.0,Quant_Metric
4295880159.0,Number of Employees,961.0,Quant_Metric
4295887248.0,Number of Employees,6101.0,Quant_Metric
4295869808.0,Number of Employees,613.0,Quant_Metric
4295903469.0,Number of Employees,8400.0,Quant_Metric
4295913429.0,Number of Employees,263.0,Quant_Metric
4295890290.0,Number of Employees,2083.0,Quant_Metric
5000760197.0,Number of Employees,346.0,Quant_Metric
5034748896.0,Number of Employees,2500.0,Quant_Metric
4295908450.0,Number of Employees,1260.0,Quant_Metric
4296098669.0,Number of Employees,3000.0,Quant_Metric
4296702354.0,Number of Employees,550.0,Quant_Metric
4296020731.0,Number of Employees,13000.0,Quant_Metric
4297822733.0,Number of Employees,30000.0,Quant_Metric
4296510597.0,Number of Employees,235.0,Quant_Metric
4297995774.0,Number of Employees,344.0,Quant_Metric
4296158614.0,Number of Employees,190.0,Quant_Metric
4298097738.0,Number of Employees,1500.0,Quant_Metric
4295885572.0,Number of Employees,175.0,Quant_Metric
4297202772.0,Number of Employees,30600.0,Quant_Metric
4295878511.0,Number of Employees,3512.0,Quant_Metric
4295903263.0,Number of Employees,1468.0,Quant_Metric
4295891690.0,Number of Employees,6040.0,Quant_Metric
4297147968.0,Number of Employees,774.0,Quant_Metric
4295879265.0,Number of Employees,3333.0,Quant_Metric
4295866823.0,Number of Employees,920.0,Quant_Metric
5000065370.0,Number of Employees,1487.0,Quant_Metric
4295879131.0,Number of Employees,1087.0,Quant_Metric
5044200057.0,Number of Employees,1400.0,Quant_Metric
4297995774.0,Number of Employees,344.0,Quant_Metric
4297632748.0,Number of Employees,175.0,Quant_Metric
4298007872.0,Number of Employees,3600.0,Quant_Metric
4298431485.0,Number of Employees,68000.0,Quant_Metric
4295887248.0,Number of Employees,6101.0,Quant_Metric
5034748896.0,Number of Employees,2500.0,Quant_Metric
4295857636.0,Number of Employees,246.0,Quant_Metric
4295907896.0,Number of Employees,1433.0,Quant_Metric
4295906830.0,Number of Employees,107600.0,Quant_Metric
4297995774.0,Number of Employees,344.0,Quant_Metric
4295914403.0,Number of Employees,1200.0,Quant_Metric
5037379359.0,Number of Employees,1700.0,Quant_Metric
4296035163.0,Number of Employees,9.0,Quant_Metric
8589934244.0,Number of Employees,4300.0,Quant_Metric
4297082266.0,Number of Employees,42.0,Quant_Metric
4295907297.0,Number of Employees,75.0,Quant_Metric
4295866534.0,Number of Employees,1150.0,Quant_Metric
4295889352.0,Number of Employees,342.0,Quant_Metric
4295890119.0,Number of Employees,500.0,Quant_Metric
4295864918.0,Number of Employees,5104.0,Quant_Metric
4298189721.0,Number of Employees,632.0,Quant_Metric
4295877168.0,Number of Employees,496.0,Quant_Metric
4296875170.0,Number of Employees,30.0,Quant_Metric
5000063512.0,Number of Employees,50000.0,Quant_Metric
4295894022.0,Number of Employees,750.0,Quant_Metric
4295881848.0,Number of Employees,16.0,Quant_Metric
4295893512.0,Number of Employees,18605.0,Quant_Metric
4295905430.0,Number of Employees,15.0,Quant_Metric
4295896595.0,Number of Employees,900.0,Quant_Metric
5001160680.0,Number of Employees,5980.0,Quant_Metric
4295909852.0,Number of Employees,158.0,Quant_Metric
4295890667.0,Number of Employees,1250.0,Quant_Metric
4296898208.0,Number of Employees,600.0,Quant_Metric
4295994221.0,Number of Employees,13000.0,Quant_Metric
4296552093.0,Number of Employees,350.0,Quant_Metric
4295899598.0,Number of Employees,4.0,Quant_Metric
4295872395.0,Number of Employees,20000.0,Quant_Metric
4295881940.0,Number of Employees,293.0,Quant_Metric
4297147968.0,Number of Employees,774.0,Quant_Metric
4295873455.0,Number of Employees,30000.0,Quant_Metric
4297125150.0,Number of Employees,256.0,Quant_Metric
4295888841.0,Number of Employees,112.0,Quant_Metric
4296977704.0,Number of Employees,1300.0,Quant_Metric
5037450359.0,Number of Employees,650.0,Quant_Metric
4295909852.0,Number of Employees,158.0,Quant_Metric
4295866391.0,Number of Employees,5170.0,Quant_Metric
4295905537.0,Number of Employees,18000.0,Quant_Metric
5066566920.0,Number of Employees,615.0,Quant_Metric
4295915061.0,Number of Employees,55.0,Quant_Metric
4295884306.0,Number of Employees,3500.0,Quant_Metric
4295885349.0,Number of Employees,6000.0,Quant_Metric
4296409836.0,Number of Employees,242.0,Quant_Metric
4295878643.0,Number of Employees,2063.0,Quant_Metric
5000067073.0,Number of Employees,1410.0,Quant_Metric
4295872982.0,Number of Employees,1808.0,Quant_Metric
4295913429.0,Number of Employees,263.0,Quant_Metric
4295863685.0,Number of Employees,1919.0,Quant_Metric
4295878353.0,Number of Employees,179.0,Quant_Metric
4296608479.0,Number of Employees,1300.0,Quant_Metric
4295865972.0,Number of Employees,2200.0,Quant_Metric
4297666883.0,Number of Employees,11.0,Quant_Metric
5045870115.0,Number of Employees,547.0,Quant_Metric
4295903637.0,Number of Employees,5200.0,Quant_Metric
4295904938.0,Number of Employees,19600.0,Quant_Metric
4295858398.0,Number of Employees,450.0,Quant_Metric
4295893611.0,Number of Employees,16467.0,Quant_Metric
4296492723.0,Number of Employees,60.0,Quant_Metric
5001425631.0,Number of Employees,450.0,Quant_Metric
4295856495.0,Number of Employees,21000.0,Quant_Metric
4295882054.0,Number of Employees,214.0,Quant_Metric
4295904722.0,Number of Employees,116500.0,Quant_Metric
4295869458.0,Number of Employees,19.0,Quant_Metric
5000066211.0,Number of Employees,12155.0,Quant_Metric
5000003765.0,Number of Employees,100.0,Quant_Metric
4295866001.0,Number of Employees,5700.0,Quant_Metric
4295908668.0,Number of Employees,446.0,Quant_Metric
4295875497.0,Number of Employees,620.0,Quant_Metric
4296600462.0,Number of Employees,10000.0,Quant_Metric
4295914627.0,Number of Employees,2266.0,Quant_Metric
4295903824.0,Number of Employees,3400.0,Quant_Metric
4295890097.0,Number of Employees,3100.0,Quant_Metric
4297926454.0,Number of Employees,7500.0,Quant_Metric
4295889277.0,Number of Employees,12063.0,Quant_Metric
4295891683.0,Number of Employees,13117.0,Quant_Metric
4295882134.0,Number of Employees,984.0,Quant_Metric
4295903154.0,Number of Employees,735.0,Quant_Metric
5052166213.0,Number of Employees,1516.0,Quant_Metric
4295864520.0,Number of Employees,511.0,Quant_Metric
4295870085.0,Number of Employees,100.0,Quant_Metric
5034758892.0,Number of Employees,1550.0,Quant_Metric
4298231641.0,Number of Employees,1359.0,Quant_Metric
4295890422.0,Number of Employees,3100.0,Quant_Metric
8589934235.0,Number of Employees,900.0,Quant_Metric
4296029025.0,Number of Employees,15000.0,Quant_Metric
4295878095.0,Number of Employees,2902.0,Quant_Metric
4297338872.0,Number of Employees,174.0,Quant_Metric
4298174241.0,Number of Employees,842.0,Quant_Metric
4296730041.0,Number of Employees,6000.0,Quant_Metric
4297917863.0,Number of Employees,1000.0,Quant_Metric
4298435325.0,Number of Employees,1003.0,Quant_Metric
4295907543.0,Number of Employees,5000.0,Quant_Metric
4295912211.0,Number of Employees,8000.0,Quant_Metric
4295889996.0,Number of Employees,12208.0,Quant_Metric
4295890938.0,Number of Employees,6000.0,Quant_Metric
4297995774.0,Number of Employees,344.0,Quant_Metric
4295864114.0,Number of Employees,18820.0,Quant_Metric
4295882120.0,Number of Employees,68.0,Quant_Metric
4296393194.0,Number of Employees,6000.0,Quant_Metric
4295904996.0,Number of Employees,21241.0,Quant_Metric
5052137706.0,Number of Employees,5301.0,Quant_Metric
4295885731.0,Number of Employees,700.0,Quant_Metric
4295875010.0,Number of Employees,490.0,Quant_Metric
4296543362.0,Number of Employees,7000.0,Quant_Metric
4295907183.0,Number of Employees,2784.0,Quant_Metric
4295880926.0,Number of Employees,3680.0,Quant_Metric
4295891506.0,Number of Employees,5016.0,Quant_Metric
4295882695.0,Number of Employees,39.0,Quant_Metric
4296549983.0,Number of Employees,4500.0,Quant_Metric
8589934254.0,Number of Employees,113617.0,Quant_Metric
5000030092.0,Number of Employees,245000.0,Quant_Metric
4295882203.0,Number of Employees,248.0,Quant_Metric
4295864447.0,Number of Employees,3784.0,Quant_Metric
4295864188.0,Number of Employees,2038.0,Quant_Metric
4295863332.0,Number of Employees,8644.0,Quant_Metric
4296615587.0,Number of Employees,200.0,Quant_Metric
4295908668.0,Number of Employees,446.0,Quant_Metric
4295903017.0,Number of Employees,281000.0,Quant_Metric
4297810537.0,Number of Employees,150.0,Quant_Metric
4295913879.0,Number of Employees,1677.0,Quant_Metric
5037269255.0,Number of Employees,1395.0,Quant_Metric
5038907473.0,Number of Employees,2156.0,Quant_Metric
5046660761.0,Number of Employees,1300.0,Quant_Metric
4295857604.0,Number of Employees,17.0,Quant_Metric
5000053637.0,Number of Employees,1100.0,Quant_Metric
4298027563.0,Number of Employees,240.0,Quant_Metric
4295880965.0,Number of Employees,851.0,Quant_Metric
4297388863.0,Number of Employees,8600.0,Quant_Metric
4295882333.0,Number of Employees,1578.0,Quant_Metric
4295863651.0,Number of Employees,4224.0,Quant_Metric
4295881409.0,Number of Employees,895.0,Quant_Metric
4298008856.0,Number of Employees,68.0,Quant_Metric
4295863215.0,Number of Employees,30.0,Quant_Metric
4295882004.0,Number of Employees,10780.0,Quant_Metric
4295865582.0,Number of Employees,8773.0,Quant_Metric
4295864114.0,Number of Employees,18820.0,Quant_Metric
4295858622.0,Number of Employees,33608.0,Quant_Metric
4296549983.0,Number of Employees,4500.0,Quant_Metric
4295903017.0,Number of Employees,281000.0,Quant_Metric
4298015182.0,Number of Employees,828.0,Quant_Metric
4295858396.0,Number of Employees,1500.0,Quant_Metric
4295879259.0,Number of Employees,340.0,Quant_Metric
4295861106.0,Number of Employees,14500.0,Quant_Metric
4295879924.0,Number of Employees,76.0,Quant_Metric
4295862758.0,Number of Employees,28850.0,Quant_Metric
4295875844.0,Number of Employees,12143.0,Quant_Metric
4298447330.0,Number of Employees,15000.0,Quant_Metric
4297995774.0,Number of Employees,344.0,Quant_Metric
4295889889.0,Number of Employees,1500.0,Quant_Metric
4298051902.0,Number of Employees,5200.0,Quant_Metric
4295872302.0,Number of Employees,13000.0,Quant_Metric
4295864466.0,Number of Employees,94.0,Quant_Metric
4295881046.0,Number of Employees,690.0,Quant_Metric
4295879520.0,Number of Employees,188.0,Quant_Metric
4298345310.0,Number of Employees,730.0,Quant_Metric
4295857636.0,Number of Employees,246.0,Quant_Metric
4295864114.0,Number of Employees,18820.0,Quant_Metric
4295876147.0,Number of Employees,9551.0,Quant_Metric
5001190602.0,Number of Employees,80.0,Quant_Metric
4295895781.0,Number of Employees,99488.0,Quant_Metric
4295859652.0,Number of Employees,80.0,Quant_Metric
4297848957.0,Number of Employees,50.0,Quant_Metric
5000036115.0,Number of Employees,244255.0,Quant_Metric
5000011468.0,Number of Employees,33.0,Quant_Metric
5000762018.0,Number of Employees,152000.0,Quant_Metric
5000030092.0,Number of Employees,245000.0,Quant_Metric
4296718133.0,Number of Employees,3300.0,Quant_Metric
5064695724.0,Number of Employees,67.0,Quant_Metric
4295866440.0,Number of Employees,553.0,Quant_Metric
4295856773.0,Number of Employees,43.0,Quant_Metric
4295889941.0,Number of Employees,50.0,Quant_Metric
4295890290.0,Number of Employees,2083.0,Quant_Metric
4295903791.0,Number of Employees,3300.0,Quant_Metric
4295904970.0,Number of Employees,3400.0,Quant_Metric
4295887891.0,Number of Employees,1700.0,Quant_Metric
4295887891.0,Number of Employees,1700.0,Quant_Metric
4296558863.0,Number of Employees,601.0,Quant_Metric
4297194470.0,Number of Employees,10000.0,Quant_Metric
4295863791.0,Number of Employees,10772.0,Quant_Metric
4296040464.0,Number of Employees,140.0,Quant_Metric
4295864098.0,Number of Employees,58535.0,Quant_Metric
4295880702.0,Number of Employees,4104.0,Quant_Metric
5037478590.0,Number of Employees,30000.0,Quant_Metric
4295880936.0,Number of Employees,377.0,Quant_Metric
4295882849.0,Number of Employees,12000.0,Quant_Metric
4295903154.0,Number of Employees,735.0,Quant_Metric
5001439840.0,Number of Employees,68.0,Quant_Metric
4295858603.0,Number of Employees,1300.0,Quant_Metric
4295902230.0,Number of Employees,3000.0,Quant_Metric
4295881673.0,Number of Employees,440.0,Quant_Metric
5045730518.0,Number of Employees,517.0,Quant_Metric
4296695156.0,Number of Employees,4800.0,Quant_Metric
4296102779.0,Number of Employees,120.0,Quant_Metric
4295889798.0,Number of Employees,90.0,Quant_Metric
5001189472.0,Number of Employees,2000.0,Quant_Metric
5000034529.0,Number of Employees,375.0,Quant_Metric
4295866823.0,Number of Employees,920.0,Quant_Metric
4298014987.0,Number of Employees,30.0,Quant_Metric
4295880812.0,Number of Employees,2270.0,Quant_Metric
4298043714.0,Number of Employees,715.0,Quant_Metric
4295873612.0,Number of Employees,81254.0,Quant_Metric
4295878380.0,Number of Employees,134.0,Quant_Metric
4297905834.0,Number of Employees,5000.0,Quant_Metric
4295882285.0,Number of Employees,264.0,Quant_Metric
4295903164.0,Number of Employees,229.0,Quant_Metric
5000002796.0,Number of Employees,3364.0,Quant_Metric
4296734959.0,Number of Employees,6200.0,Quant_Metric
4295889265.0,Number of Employees,3700.0,Quant_Metric
4295908172.0,Number of Employees,4121.0,Quant_Metric
4296627232.0,Number of Employees,22.0,Quant_Metric
4295913664.0,Number of Employees,1647.0,Quant_Metric
4298097738.0,Number of Employees,1500.0,Quant_Metric
4295875806.0,Number of Employees,370.0,Quant_Metric
4295903207.0,Number of Employees,175000.0,Quant_Metric
4295903309.0,Number of Employees,3900.0,Quant_Metric
4296596461.0,Number of Employees,396.0,Quant_Metric
4295873594.0,Number of Employees,14000.0,Quant_Metric
4295866057.0,Number of Employees,45505.0,Quant_Metric
4295859381.0,Number of Employees,8000.0,Quant_Metric
4295903744.0,Number of Employees,62000.0,Quant_Metric
4295902800.0,Number of Employees,482.0,Quant_Metric
4295878643.0,Number of Employees,2063.0,Quant_Metric
4298092306.0,Number of Employees,10000.0,Quant_Metric
4298142344.0,Number of Employees,130.0,Quant_Metric
5037838049.0,Number of Employees,80.0,Quant_Metric
4297791671.0,Number of Employees,1800.0,Quant_Metric
4295890290.0,Number of Employees,2083.0,Quant_Metric
4295868520.0,Number of Employees,4000.0,Quant_Metric
4295872682.0,Number of Employees,72000.0,Quant_Metric
4297899508.0,Number of Employees,22.0,Quant_Metric
4295903989.0,Number of Employees,1598.0,Quant_Metric
4295908669.0,Number of Employees,711.0,Quant_Metric
5001433891.0,Number of Employees,100.0,Quant_Metric
4295872982.0,Number of Employees,1808.0,Quant_Metric
4295881046.0,Number of Employees,690.0,Quant_Metric
4295915088.0,Number of Employees,2020.0,Quant_Metric
4295856702.0,Number of Employees,266.0,Quant_Metric
4295865996.0,Number of Employees,10693.0,Quant_Metric
4295905494.0,Number of Employees,97000.0,Quant_Metric
5000363142.0,Number of Employees,42.0,Quant_Metric
4295857581.0,Number of Employees,90.0,Quant_Metric
5001108085.0,Number of Employees,229.0,Quant_Metric
5000067073.0,Number of Employees,1410.0,Quant_Metric
4295875952.0,Number of Employees,5798.0,Quant_Metric
4298189262.0,Number of Employees,480.0,Quant_Metric
5001234018.0,Number of Employees,22.0,Quant_Metric
4295915883.0,Number of Employees,90.0,Quant_Metric
4295955931.0,Number of Employees,2.0,Quant_Metric
4295868093.0,Number of Employees,5200.0,Quant_Metric
4295869045.0,Number of Employees,1064.0,Quant_Metric
5000042416.0,Number of Employees,1763.0,Quant_Metric
4298221722.0,Number of Employees,150.0,Quant_Metric
4297431014.0,Number of Employees,250.0,Quant_Metric
5000050470.0,Number of Employees,813.0,Quant_Metric
4295896316.0,Number of Employees,25000.0,Quant_Metric
4297137056.0,Number of Employees,600.0,Quant_Metric
4295890290.0,Number of Employees,2083.0,Quant_Metric
4295884507.0,Number of Employees,150000.0,Quant_Metric
4295858343.0,Number of Employees,55.0,Quant_Metric
4295870063.0,Number of Employees,25978.0,Quant_Metric
4296516640.0,Number of Employees,500.0,Quant_Metric
4295876061.0,Number of Employees,5245.0,Quant_Metric
4295859238.0,Number of Employees,1200.0,Quant_Metric
5044017028.0,Number of Employees,907.0,Quant_Metric
4295856433.0,Number of Employees,500.0,Quant_Metric
4295902703.0,Number of Employees,4058.0,Quant_Metric
4295906695.0,Number of Employees,277.0,Quant_Metric
4295875806.0,Number of Employees,370.0,Quant_Metric
4298296783.0,Number of Employees,180.0,Quant_Metric
4295898704.0,Number of Employees,1833.0,Quant_Metric
4295885315.0,Number of Employees,3273.0,Quant_Metric
4296666750.0,Number of Employees,4336.0,Quant_Metric
4297196794.0,Number of Employees,87689.0,Quant_Metric
4295880812.0,Number of Employees,2270.0,Quant_Metric
4295933379.0,Number of Employees,300.0,Quant_Metric
5046393893.0,Number of Employees,508.0,Quant_Metric
4295865093.0,Number of Employees,29600.0,Quant_Metric
4295893512.0,Number of Employees,18605.0,Quant_Metric
4295876861.0,Number of Employees,14380.0,Quant_Metric
8589934340.0,Number of Employees,31211.0,Quant_Metric
4295871416.0,Number of Employees,583.0,Quant_Metric
4295875905.0,Number of Employees,11894.0,Quant_Metric
4295859045.0,Number of Employees,6654.0,Quant_Metric
4295898962.0,Number of Employees,38000.0,Quant_Metric
4296561997.0,Number of Employees,455.0,Quant_Metric
4295881551.0,Number of Employees,500.0,Quant_Metric
4295951692.0,Number of Employees,40.0,Quant_Metric
4297899508.0,Number of Employees,22.0,Quant_Metric
4297699947.0,Number of Employees,2726.0,Quant_Metric
4296904013.0,Number of Employees,27400.0,Quant_Metric
4295865593.0,Number of Employees,1694.0,Quant_Metric
4295879135.0,Number of Employees,21000.0,Quant_Metric
4297202772.0,Number of Employees,30600.0,Quant_Metric
4295898735.0,Number of Employees,9378.0,Quant_Metric
4295857326.0,Number of Employees,60.0,Quant_Metric
5000988873.0,Number of Employees,4673.0,Quant_Metric
4295880363.0,Number of Employees,149.0,Quant_Metric
4295878693.0,Number of Employees,9.0,Quant_Metric
4295879135.0,Number of Employees,21000.0,Quant_Metric
4297899508.0,Number of Employees,22.0,Quant_Metric
4295897390.0,Number of Employees,100.0,Quant_Metric
4298025354.0,Number of Employees,2800.0,Quant_Metric
4295869310.0,Number of Employees,19857.0,Quant_Metric
4298420620.0,Number of Employees,70.0,Quant_Metric
4295875806.0,Number of Employees,370.0,Quant_Metric
5036198507.0,Number of Employees,3.0,Quant_Metric
4296977704.0,Number of Employees,1300.0,Quant_Metric
4295882311.0,Number of Employees,1749.0,Quant_Metric
4295875806.0,Number of Employees,370.0,Quant_Metric
5001313645.0,Number of Employees,62.0,Quant_Metric
4295879688.0,Number of Employees,607.0,Quant_Metric
4295873733.0,Number of Employees,2000.0,Quant_Metric
4295889546.0,Number of Employees,2694.0,Quant_Metric
4295904722.0,Number of Employees,116500.0,Quant_Metric
4298337319.0,Number of Employees,506.0,Quant_Metric
5000063555.0,Number of Employees,4800.0,Quant_Metric
4295878192.0,Number of Employees,99.0,Quant_Metric
4295939895.0,Number of Employees,400.0,Quant_Metric
4295899512.0,Number of Employees,2397.0,Quant_Metric
5000073706.0,Number of Employees,7285.0,Quant_Metric
4295889301.0,Number of Employees,80.0,Quant_Metric
8589934326.0,Number of Employees,190000.0,Quant_Metric
4295880202.0,Number of Employees,3800.0,Quant_Metric
4295884692.0,Number of Employees,54000.0,Quant_Metric
5037652293.0,Number of Employees,1000.0,Quant_Metric
4295864185.0,Number of Employees,15699.0,Quant_Metric
5000883138.0,Number of Employees,50.0,Quant_Metric
5036857735.0,Number of Employees,547.0,Quant_Metric
4297094217.0,Number of Employees,2035.0,Quant_Metric
4297931970.0,Number of Employees,900.0,Quant_Metric
4295897884.0,Number of Employees,49.0,Quant_Metric
4298111357.0,Number of Employees,34.0,Quant_Metric
4295914602.0,Number of Employees,6000.0,Quant_Metric
4295894824.0,Number of Employees,41521.0,Quant_Metric
4298532545.0,Number of Employees,1745.0,Quant_Metric
4295858116.0,Number of Employees,18.0,Quant_Metric
5037622213.0,Number of Employees,275.0,Quant_Metric
4295868342.0,Number of Employees,1200.0,Quant_Metric
4295866983.0,Number of Employees,723.0,Quant_Metric
4295856601.0,Number of Employees,14000.0,Quant_Metric
4295903627.0,Number of Employees,202000.0,Quant_Metric
5001281505.0,Number of Employees,355.0,Quant_Metric
5000002320.0,Number of Employees,3018.0,Quant_Metric
4295885529.0,Number of Employees,198.0,Quant_Metric
4295872671.0,Number of Employees,155000.0,Quant_Metric
4295868864.0,Number of Employees,1000.0,Quant_Metric
4296730041.0,Number of Employees,6000.0,Quant_Metric
4297899508.0,Number of Employees,22.0,Quant_Metric
4295858832.0,Number of Employees,3200.0,Quant_Metric
4297822733.0,Number of Employees,30000.0,Quant_Metric
4295903722.0,Number of Employees,397.0,Quant_Metric
5040274139.0,Number of Employees,200.0,Quant_Metric
4295868342.0,Number of Employees,1200.0,Quant_Metric
4295872565.0,Number of Employees,478.0,Quant_Metric
4297845085.0,Number of Employees,10.0,Quant_Metric
4295872687.0,Number of Employees,3759.0,Quant_Metric
5001145000.0,Number of Employees,1558.0,Quant_Metric
5000574214.0,Number of Employees,253.0,Quant_Metric
5036159554.0,Number of Employees,6.0,Quant_Metric
4295875238.0,Number of Employees,151.0,Quant_Metric
5035774320.0,Number of Employees,12500.0,Quant_Metric
4295877934.0,Number of Employees,9341.0,Quant_Metric
4295903619.0,Number of Employees,28000.0,Quant_Metric
4295901413.0,Number of Employees,4800.0,Quant_Metric
4295904722.0,Number of Employees,116500.0,Quant_Metric
4295890194.0,Number of Employees,988.0,Quant_Metric
4295866891.0,Number of Employees,9266.0,Quant_Metric
4295865088.0,Number of Employees,902.0,Quant_Metric
4295865114.0,Number of Employees,3177.0,Quant_Metric
4295894507.0,Number of Employees,17000.0,Quant_Metric
4295872425.0,Number of Employees,15881.0,Quant_Metric
4297899508.0,Number of Employees,22.0,Quant_Metric
5000570476.0,Number of Employees,1254.0,Quant_Metric
5035562372.0,Number of Employees,350.0,Quant_Metric
4295857753.0,Number of Employees,8000.0,Quant_Metric
4295866891.0,Number of Employees,9266.0,Quant_Metric
4296615678.0,Number of Employees,295.0,Quant_Metric
4296408238.0,Number of Employees,608.0,Quant_Metric
4295895044.0,Number of Employees,62090.0,Quant_Metric
4295874156.0,Number of Employees,6200.0,Quant_Metric
4295914829.0,Number of Employees,21.0,Quant_Metric
4295907485.0,Number of Employees,76674.0,Quant_Metric
4295867411.0,Number of Employees,111200.0,Quant_Metric
4295903017.0,Number of Employees,281000.0,Quant_Metric
4295912982.0,Number of Employees,108.0,Quant_Metric
4295901624.0,Number of Employees,62.0,Quant_Metric
4295866995.0,Number of Employees,120.0,Quant_Metric
4295866510.0,Number of Employees,160.0,Quant_Metric
4296958677.0,Number of Employees,2045.0,Quant_Metric
4298039531.0,Number of Employees,81.0,Quant_Metric
4295864968.0,Number of Employees,4015.0,Quant_Metric
4298527449.0,Number of Employees,450.0,Quant_Metric
4295903182.0,Number of Employees,343000.0,Quant_Metric
4295907752.0,Number of Employees,669.0,Quant_Metric
4295881602.0,Number of Employees,73.0,Quant_Metric
4295904485.0,Number of Employees,10000.0,Quant_Metric
4295864716.0,Number of Employees,5467.0,Quant_Metric
5000043198.0,Number of Employees,498.0,Quant_Metric
4298181444.0,Number of Employees,138.0,Quant_Metric
4295907381.0,Number of Employees,179.0,Quant_Metric
5044245869.0,Number of Employees,1800.0,Quant_Metric
4295864968.0,Number of Employees,4015.0,Quant_Metric
4295904606.0,Number of Employees,9346.0,Quant_Metric
4295906509.0,Number of Employees,20000.0,Quant_Metric
4295914225.0,Number of Employees,57.0,Quant_Metric
5037956694.0,Number of Employees,693.0,Quant_Metric
4297899508.0,Number of Employees,22.0,Quant_Metric
5074838552.0,Number of Employees,3600.0,Quant_Metric
5081473824.0,Number of Employees,35.0,Quant_Metric
4295890594.0,Number of Employees,85000.0,Quant_Metric
4295904414.0,Number of Employees,39235.0,Quant_Metric
4295860844.0,Number of Employees,78500.0,Quant_Metric
5017151089.0,Number of Employees,484.0,Quant_Metric
4295881268.0,Number of Employees,244.0,Quant_Metric
4295879464.0,Number of Employees,8797.0,Quant_Metric
4295863700.0,Number of Employees,523.0,Quant_Metric
5000505180.0,Number of Employees,477.0,Quant_Metric
4297229529.0,Number of Employees,18000.0,Quant_Metric
4295866646.0,Number of Employees,136.0,Quant_Metric
4295905898.0,Number of Employees,13.0,Quant_Metric
4295887891.0,Number of Employees,1700.0,Quant_Metric
4295892710.0,Number of Employees,200.0,Quant_Metric
5051045090.0,Number of Employees,10.0,Quant_Metric
5001160680.0,Number of Employees,5980.0,Quant_Metric
4295868215.0,Number of Employees,111974.0,Quant_Metric
4295868896.0,Number of Employees,5993.0,Quant_Metric
4295857604.0,Number of Employees,17.0,Quant_Metric
4295885533.0,Number of Employees,2100.0,Quant_Metric
4295889530.0,Number of Employees,36.0,Quant_Metric
5000153644.0,Number of Employees,200.0,Quant_Metric
4298159550.0,Number of Employees,900.0,Quant_Metric
4296730041.0,Number of Employees,6000.0,Quant_Metric
5051045090.0,Number of Employees,10.0,Quant_Metric
4295866610.0,Number of Employees,59985.0,Quant_Metric
5035712095.0,Number of Employees,56024.0,Quant_Metric
4295903861.0,Number of Employees,3010.0,Quant_Metric
5035883023.0,Number of Employees,373.0,Quant_Metric
5001160680.0,Number of Employees,5980.0,Quant_Metric
5037340877.0,Number of Employees,87.0,Quant_Metric
4295878673.0,Number of Employees,129.0,Quant_Metric
4295881078.0,Number of Employees,3564.0,Quant_Metric
5001433891.0,Number of Employees,100.0,Quant_Metric
4295912086.0,Number of Employees,12.0,Quant_Metric
4295887053.0,Number of Employees,61000.0,Quant_Metric
4296425384.0,Number of Employees,6.0,Quant_Metric
4295894341.0,Number of Employees,51700.0,Quant_Metric
5000021791.0,Number of Employees,200000.0,Quant_Metric
4295881063.0,Number of Employees,2740.0,Quant_Metric
4295872888.0,Number of Employees,4000.0,Quant_Metric
4295904672.0,Number of Employees,5300.0,Quant_Metric
4296446474.0,Number of Employees,8025.0,Quant_Metric
4295864520.0,Number of Employees,511.0,Quant_Metric
4296131253.0,Number of Employees,1000.0,Quant_Metric
4295880812.0,Number of Employees,2270.0,Quant_Metric
4295907673.0,Number of Employees,118.0,Quant_Metric
