,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,officialname.xml:lang,officialname.type,officialname.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,country
74,uri,http://www.wikidata.org/entity/Q1550912,en,literal,GMV Innovating Solutions,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q45,literal,"http://www.wikidata.org/entity/Q2729047, http://www.wikidata.org/entity/Q936518, http://www.wikidata.org/entity/Q508378, http://www.wikidata.org/entity/Q190117, http://www.wikidata.org/entity/Q5268834, http://www.wikidata.org/entity/Q3510521",literal,"http://www.wikidata.org/entity/Q26637897, http://www.wikidata.org/entity/Q26638506",literal,http://www.wikidata.org/entity/Q26639858,literal,http://www.wikidata.org/entity/Q910410,literal,,es,literal,GMV Innovating Solutions,http://www.w3.org/2001/XMLSchema#decimal,literal,2792,http://www.w3.org/2001/XMLSchema#decimal,literal,6605351.15,wd:Q218
75,uri,http://www.wikidata.org/entity/Q28021474,en,literal,Fishing & Hunting,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-10-12T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
76,uri,http://www.wikidata.org/entity/Q99539906,en,literal,Animawings,,,,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,,,,,,,,,,wd:Q218
77,uri,http://www.wikidata.org/entity/Q120651326,en,literal,Piana Vyshnia,,,,uri,http://www.wikidata.org/entity/Q211,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
78,uri,http://www.wikidata.org/entity/Q7246723,en,literal,Pro FM,,,,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
79,uri,http://www.wikidata.org/entity/Q1755034,en,literal,OMV Petrom,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,http://www.wikidata.org/entity/Q862571,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,http://www.wikidata.org/entity/Q795840,mul,literal,OMV PETROM GAS SRL,http://www.w3.org/2001/XMLSchema#decimal,literal,12498,http://www.w3.org/2001/XMLSchema#decimal,literal,13400000,wd:Q218
80,uri,http://www.wikidata.org/entity/Q55000205,en,literal,Star East Airline,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,,,,,,,,,,wd:Q218
81,uri,http://www.wikidata.org/entity/Q653439,en,literal,Ștefan cel Mare University of Suceava,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
82,uri,http://www.wikidata.org/entity/Q119440709,en,literal,Animax,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,ro,literal,Pet Product SRL,,,,,,,wd:Q218
83,uri,http://www.wikidata.org/entity/Q1550912,en,literal,GMV Innovating Solutions,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q739,literal,"http://www.wikidata.org/entity/Q2729047, http://www.wikidata.org/entity/Q936518, http://www.wikidata.org/entity/Q508378, http://www.wikidata.org/entity/Q190117, http://www.wikidata.org/entity/Q5268834, http://www.wikidata.org/entity/Q3510521",literal,"http://www.wikidata.org/entity/Q26637897, http://www.wikidata.org/entity/Q26638506",literal,http://www.wikidata.org/entity/Q26639858,literal,http://www.wikidata.org/entity/Q910410,literal,,es,literal,GMV Innovating Solutions,http://www.w3.org/2001/XMLSchema#decimal,literal,2792,http://www.w3.org/2001/XMLSchema#decimal,literal,6605351.15,wd:Q218
84,uri,http://www.wikidata.org/entity/Q120651326,en,literal,Piana Vyshnia,,,,uri,http://www.wikidata.org/entity/Q214,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
85,uri,http://www.wikidata.org/entity/Q123512709,en,literal,DontPayFull,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q11034548, http://www.wikidata.org/entity/Q1557261",literal,,literal,,literal,"http://www.wikidata.org/entity/Q838782, http://www.wikidata.org/entity/Q19660",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,31,,,,wd:Q218
86,uri,http://www.wikidata.org/entity/Q1550912,en,literal,GMV Innovating Solutions,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,"http://www.wikidata.org/entity/Q2729047, http://www.wikidata.org/entity/Q936518, http://www.wikidata.org/entity/Q508378, http://www.wikidata.org/entity/Q190117, http://www.wikidata.org/entity/Q5268834, http://www.wikidata.org/entity/Q3510521",literal,"http://www.wikidata.org/entity/Q26637897, http://www.wikidata.org/entity/Q26638506",literal,http://www.wikidata.org/entity/Q26639858,literal,http://www.wikidata.org/entity/Q910410,literal,,es,literal,GMV Innovating Solutions,http://www.w3.org/2001/XMLSchema#decimal,literal,2792,http://www.w3.org/2001/XMLSchema#decimal,literal,6605351.15,wd:Q218
87,uri,http://www.wikidata.org/entity/Q567819,en,literal,Regio Călători,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,"http://www.wikidata.org/entity/Q3565868, http://www.wikidata.org/entity/Q2072431",literal,,literal,,literal,http://www.wikidata.org/entity/Q82174,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,667,,,,wd:Q218
88,uri,http://www.wikidata.org/entity/Q120651326,en,literal,Piana Vyshnia,,,,uri,http://www.wikidata.org/entity/Q212,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
89,uri,http://www.wikidata.org/entity/Q116204875,en,literal,Zitec,,,,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,,,,,,,,,,wd:Q218
90,uri,http://www.wikidata.org/entity/Q636060,en,literal,University of Agronomic Sciences and Veterinary Medicine of Bucharest,http://www.w3.org/2001/XMLSchema#dateTime,literal,1852-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,,,,,,,,,,wd:Q218
91,uri,http://www.wikidata.org/entity/Q4854045,en,literal,Patria Bank,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,,,,,,,,,,wd:Q218
92,uri,http://www.wikidata.org/entity/Q120651326,en,literal,Piana Vyshnia,,,,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
93,uri,http://www.wikidata.org/entity/Q12726202,en,literal,Cărturești,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,http://www.wikidata.org/entity/Q998426,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,,,,,,,,,,wd:Q218
94,uri,http://www.wikidata.org/entity/Q851648,en,literal,Victor Babeș University of Medicine and Pharmacy,http://www.w3.org/2001/XMLSchema#dateTime,literal,1944-12-30T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
95,uri,http://www.wikidata.org/entity/Q123298436,en,literal,3labels.com,,,,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q83405,literal,,literal,,literal,,literal,,en,literal,3labels.com,,,,,,,wd:Q218
96,uri,http://www.wikidata.org/entity/Q13580825,en,literal,VIBE FM,,,,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
97,uri,http://www.wikidata.org/entity/Q120651326,en,literal,Piana Vyshnia,,,,uri,http://www.wikidata.org/entity/Q217,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
98,uri,http://www.wikidata.org/entity/Q102460732,en,literal,Ratiodata Accesa Romania,http://www.w3.org/2001/XMLSchema#dateTime,literal,2020-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
99,uri,http://www.wikidata.org/entity/Q12726834,en,literal,Diverta,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,http://www.wikidata.org/entity/Q998426,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,,,,,,,,,,wd:Q218
100,uri,http://www.wikidata.org/entity/Q5457354,en,literal,Flanco,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,,,,,,,,,,wd:Q218
101,uri,http://www.wikidata.org/entity/Q114647790,en,literal,Luca,,,,uri,http://www.wikidata.org/entity/Q218,literal,"http://www.wikidata.org/entity/Q15825471, http://www.wikidata.org/entity/Q171141",literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
102,uri,http://www.wikidata.org/entity/Q857063,en,literal,Citibank,http://www.w3.org/2001/XMLSchema#dateTime,literal,1812-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q1416657, http://www.wikidata.org/entity/Q837171, http://www.wikidata.org/entity/Q806718",literal,http://www.wikidata.org/entity/Q6829456,literal,,literal,"http://www.wikidata.org/entity/Q131335, http://www.wikidata.org/entity/Q60",literal,,,,,,,,,,,wd:Q218
103,uri,http://www.wikidata.org/entity/Q118613846,en,literal,Nova Post,,,,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
104,uri,http://www.wikidata.org/entity/Q67080396,en,literal,Stuck In Attic,,,,uri,http://www.wikidata.org/entity/Q218,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q186349,literal,,,,,,,,,,,wd:Q218
105,uri,http://www.wikidata.org/entity/Q608338,en,literal,University of Bucharest,http://www.w3.org/2001/XMLSchema#dateTime,literal,1864-07-16T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,,,,,,,,,,wd:Q218
106,uri,http://www.wikidata.org/entity/Q1550912,en,literal,GMV Innovating Solutions,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,"http://www.wikidata.org/entity/Q2729047, http://www.wikidata.org/entity/Q936518, http://www.wikidata.org/entity/Q508378, http://www.wikidata.org/entity/Q190117, http://www.wikidata.org/entity/Q5268834, http://www.wikidata.org/entity/Q3510521",literal,"http://www.wikidata.org/entity/Q26637897, http://www.wikidata.org/entity/Q26638506",literal,http://www.wikidata.org/entity/Q26639858,literal,http://www.wikidata.org/entity/Q910410,literal,,es,literal,GMV Innovating Solutions,http://www.w3.org/2001/XMLSchema#decimal,literal,2792,http://www.w3.org/2001/XMLSchema#decimal,literal,6605351.15,wd:Q218
107,uri,http://www.wikidata.org/entity/Q495258,en,literal,University of Bacău,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
108,uri,http://www.wikidata.org/entity/Q538452,en,literal,Babeș-Bolyai University,http://www.w3.org/2001/XMLSchema#dateTime,literal,1776-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,,literal,,ro,literal,Universitatea Babeş-Bolyai,,,,,,,wd:Q218
109,uri,http://www.wikidata.org/entity/Q1266339,en,literal,University of Galați,http://www.w3.org/2001/XMLSchema#dateTime,literal,1974-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
110,uri,http://www.wikidata.org/entity/Q114133371,en,literal,Videnov Furniture,,,,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
111,uri,http://www.wikidata.org/entity/Q110066889,en,literal,Supeco,,,,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,,,,,,,,,,wd:Q218
112,uri,http://www.wikidata.org/entity/Q106901415,en,literal,Giuvlipen,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,,,,,,,,,,wd:Q218
113,uri,http://www.wikidata.org/entity/Q1091725,en,literal,Metrorex,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,4224,,,,wd:Q218
114,uri,http://www.wikidata.org/entity/Q118613846,en,literal,Nova Post,,,,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
115,uri,http://www.wikidata.org/entity/Q1167563,en,literal,Bucharest University of Economic Studies,http://www.w3.org/2001/XMLSchema#dateTime,literal,1913-04-06T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,1439,,,,wd:Q218
116,uri,http://www.wikidata.org/entity/Q1435010,en,literal,Luxoft,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q638608,literal,,literal,,literal,http://www.wikidata.org/entity/Q39,literal,,,,,,,,,,,wd:Q218
117,uri,http://www.wikidata.org/entity/Q118613846,en,literal,Nova Post,,,,uri,http://www.wikidata.org/entity/Q37,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
118,uri,http://www.wikidata.org/entity/Q12735595,en,literal,Millennium Bank România,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,http://www.wikidata.org/entity/Q806718,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
119,uri,http://www.wikidata.org/entity/Q729296,en,literal,Technical University of Cluj-Napoca,http://www.w3.org/2001/XMLSchema#dateTime,literal,1920-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,,literal,,hu,literal,Műszaki Egyetem,,,,,,,wd:Q218
120,uri,http://www.wikidata.org/entity/Q12731085,en,literal,IRUM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q572478,literal,,,,,,,,,,,wd:Q218
121,uri,http://www.wikidata.org/entity/Q851648,en,literal,Victor Babeș University of Medicine and Pharmacy,http://www.w3.org/2001/XMLSchema#dateTime,literal,1944-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
122,uri,http://www.wikidata.org/entity/Q102460726,en,literal,accesa,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,700,,,,wd:Q218
123,uri,http://www.wikidata.org/entity/Q116387027,en,literal,SuperMercato,,,,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q12724594,literal,,,,,,,,,,,wd:Q218
124,uri,http://www.wikidata.org/entity/Q118434145,en,literal,"National Theatre Bucharest ""Ion Luca Caragiale""",http://www.w3.org/2001/XMLSchema#dateTime,literal,1852-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
125,uri,http://www.wikidata.org/entity/Q108838413,en,literal,Colibri Children And Youth Theater,,,,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3826776,,,,,,,,,,wd:Q218
126,uri,http://www.wikidata.org/entity/Q3083531,en,literal,Groupama,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,"http://www.wikidata.org/entity/Q112166002, http://www.wikidata.org/entity/Q837171, http://www.wikidata.org/entity/Q43183",literal,,literal,http://www.wikidata.org/entity/Q33226053,literal,http://www.wikidata.org/entity/Q90,literal,,,,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,454000000,wd:Q218
127,uri,http://www.wikidata.org/entity/Q1435010,en,literal,Luxoft,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q159,literal,http://www.wikidata.org/entity/Q638608,literal,,literal,,literal,http://www.wikidata.org/entity/Q39,literal,,,,,,,,,,,wd:Q218
128,uri,http://www.wikidata.org/entity/Q1642795,en,literal,RFI România,,,,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
129,uri,http://www.wikidata.org/entity/Q15804138,en,literal,CyberGhost,,,,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
130,uri,http://www.wikidata.org/entity/Q929687,en,literal,Societatea de Transport Public Timișoara,http://www.w3.org/2001/XMLSchema#dateTime,literal,1867-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q83404,literal,,,,,,,,,,,wd:Q218
131,uri,http://www.wikidata.org/entity/Q4907014,en,literal,Bigotti,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,,,,,,,,,,wd:Q218
132,uri,http://www.wikidata.org/entity/Q115773344,en,literal,Teilor,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,"http://www.wikidata.org/entity/Q107598010, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q187938,literal,,,,,,,,,,,wd:Q218
133,uri,http://www.wikidata.org/entity/Q1266339,en,literal,University of Galați,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
134,uri,http://www.wikidata.org/entity/Q106632743,en,literal,AdServio,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q46852,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,32,,,,wd:Q218
135,uri,http://www.wikidata.org/entity/Q12737032,en,literal,Ocean Fish,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2486305,literal,,,,,,,,,,,wd:Q218
136,uri,http://www.wikidata.org/entity/Q12721652,en,literal,Benvenuti,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q93358,literal,,,,,,,,,,,wd:Q218
137,uri,http://www.wikidata.org/entity/Q96397019,en,literal,OSS Fighters,,,,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q79808,literal,,,,,,,,,,,wd:Q218
138,uri,http://www.wikidata.org/entity/Q1755034,en,literal,OMV Petrom,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,http://www.wikidata.org/entity/Q862571,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,http://www.wikidata.org/entity/Q795840,mul,literal,OMV PETROM SA,http://www.w3.org/2001/XMLSchema#decimal,literal,12498,http://www.w3.org/2001/XMLSchema#decimal,literal,831900000,wd:Q218
139,uri,http://www.wikidata.org/entity/Q283175,en,literal,Poșta Română,http://www.w3.org/2001/XMLSchema#dateTime,literal,1862-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,http://www.wikidata.org/entity/Q49845,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,,,,,,,,,,wd:Q218
140,uri,http://www.wikidata.org/entity/Q123512709,en,literal,DontPayFull,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,"http://www.wikidata.org/entity/Q11034548, http://www.wikidata.org/entity/Q1557261",literal,,literal,,literal,"http://www.wikidata.org/entity/Q838782, http://www.wikidata.org/entity/Q19660",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,31,,,,wd:Q218
141,uri,http://www.wikidata.org/entity/Q115684369,en,literal,5 to go,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,,,,,,,,,,wd:Q218
142,uri,http://www.wikidata.org/entity/Q25399056,en,literal,RAT Craiova,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q168057,literal,,,,,,,,,,,wd:Q218
143,uri,http://www.wikidata.org/entity/Q61082636,en,literal,Superbet,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,http://www.wikidata.org/entity/Q1506462,literal,,literal,,literal,,literal,,ro,literal,Superbet Betting & Gaming SA,,,,,,,wd:Q218
144,uri,http://www.wikidata.org/entity/Q3183127,en,literal,Jolidon,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,"http://www.wikidata.org/entity/Q607081, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q100188,literal,,,,,,,,,,,wd:Q218
145,uri,http://www.wikidata.org/entity/Q804561,en,literal,Blue Air,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,http://www.wikidata.org/entity/Q1875606,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,,,,,,,,,,wd:Q218
146,uri,http://www.wikidata.org/entity/Q12740640,en,literal,Sensiblu,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,ro,literal,SENSIBLU S.R.L.,http://www.w3.org/2001/XMLSchema#decimal,literal,3400,,,,wd:Q218
147,uri,http://www.wikidata.org/entity/Q240656,en,literal,TAROM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1920-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q257631, http://www.wikidata.org/entity/Q19660",literal,,,,,,,,,,,wd:Q218
148,uri,http://www.wikidata.org/entity/Q1755034,en,literal,OMV Petrom,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,http://www.wikidata.org/entity/Q862571,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,http://www.wikidata.org/entity/Q795840,mul,literal,OMV PETROM GAS SRL,http://www.w3.org/2001/XMLSchema#decimal,literal,12498,http://www.w3.org/2001/XMLSchema#decimal,literal,831900000,wd:Q218
149,uri,http://www.wikidata.org/entity/Q4854052,en,literal,Banca Românească,http://www.w3.org/2001/XMLSchema#dateTime,literal,1910-10-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,"http://www.wikidata.org/entity/Q837171, http://www.wikidata.org/entity/Q806718",literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,ro,literal,Banca Românească S.A.,,,,,,,wd:Q218
150,uri,http://www.wikidata.org/entity/Q118613846,en,literal,Nova Post,,,,uri,http://www.wikidata.org/entity/Q212,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
151,uri,http://www.wikidata.org/entity/Q494096,en,literal,University of Craiova,http://www.w3.org/2001/XMLSchema#dateTime,literal,1965-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
152,uri,http://www.wikidata.org/entity/Q118613846,en,literal,Nova Post,,,,uri,http://www.wikidata.org/entity/Q213,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
153,uri,http://www.wikidata.org/entity/Q120786451,en,literal,Lensa,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q375699,literal,,ro,literal,Tensa Art Design S.A,,,,,,,wd:Q218
154,uri,http://www.wikidata.org/entity/Q52636682,en,literal,EduSoft publishing house,,,,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
155,uri,http://www.wikidata.org/entity/Q118613846,en,literal,Nova Post,,,,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
156,uri,http://www.wikidata.org/entity/Q1619447,en,literal,Lucian Blaga University of Sibiu,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
